V_COD_ESTA,V_COD_TIPO,V_COD_ANESTA,V_NOM_ESTA,V_COD_CUEN,V_COD_CATE,V_COD_PROV,V_COD_DEP,V_COD_DIST,V_COD_ENTI,V_COD_DRE,N_LON_GRAD,N_LON_MIN,N_LON_SEG,N_LON_SIG,N_LAT_GRAD,N_ALT_MTS,N_LAT_MIN,N_LAT_SEG,N_LAT_SIG,V_COD_COND,V_SUB_ESTA,V_CLAS_ESTA,V_COD_ZONA,V_COD_CUENCA,V_NOM_CUENCA,V_COD_POSTAL,N_MIN_HELADA,N_MAX_HELADA
107024,M,150700,SAYAPULLO,10,15,,,,SEN,,,,,-78.450280,,"3,432",,,-7.416940,C,C,CON,,,,,,
115110,M,157405,SANTA LUCIA,03,15,,,,SEN,,,,,-70.600280,,"4,080",,,-15.700280,C,C,CON,,,,,,
111051,M,000993,SANTA RITA,08,16,,,,SEN,,,,,-76.116940,,"4,675",,,-11.583610,C,C,CON,,,,,,
116010,M,000829,SANTA RITA,45,11,,,,SEN,,,,,-72.116940,,"1,297",,,-16.466940,C,C,CON,,,,,,
240301,H,240301,SANTA MERCEDES,01,06,,,,SEN,,,,,-73.500280,,150,,,-1.583610,C,C,CON,,,,,,
101003,M,150211,SANTA MERCEDES,01,15,,,,SEN,,,,,-73.500280,,150,,,-1.583610,P,C,CON,,,,,,
240001,H,240110,SANTA MARIA NANAY,03,06,,,,SEN,,,,,-73.696100,,94,,,-3.889100,F,C,CON,,,,,,
103030,M,152409,SANTA MARIA DE NANAY,02,15,,,,SEN,,,,,-73.697100,,91,,,-3.888900,F,C,CON,,,,,,
114005,M,000697,SANTA LUCIA,00,11,,,,SEN,,,,,-74.516940,,"2,430",,,-14.966940,C,C,CON,,,,,,
202930,H,202938,SANTA EULALIA,26,06,,,,SEN,,,,,-76.666780,,970,,,-11.919840,F,C,CON,,,,,,
111086,M,155213,SANTA EULALIA,26,15,,,,SEN,,,,,-76.666640,,970,,,-11.920000,F,C,CON,,,,,,
201213,H,201213,SANTA ELENA,00,06,,,,SEN,,,,,-79.550280,,4,,,-7.466940,C,C,CON,,,,,,
108003,M,000407,SAN JORGE,01,12,,,,SEN,,,,,-74.866940,,180,,,-8.500280,C,C,CON,,,,,,
104060,M,000256,SANTA MARIA DE NIEVA,05,11,,,,SEN,,,,,-77.939280,,225,,,-4.830390,F,C,CON,,,,,,
000007,M,151215,SANTANDER,23,11,,,,SEN,,,,,-76.916940,,"3,630",,,-11.083610,C,C,CON,,,,,,
116015,M,000834,SANTA ELENA,44,11,,,,SEN,,,,,-72.483610,,750,,,-16.200280,C,C,CON,,,,,,
111092,M,155224,SANTIAGO DE TUNA,27,15,,,,SEN,,,,,-76.524200,,"2,924",,,-11.983200,F,C,CON,,,,,,
108013,M,000436,SANTIAGO DE CHUCO,14,11,,,,SEN,,,,,-78.166940,,"2,900",,,-8.133610,C,C,CON,,,,,,
113088,M,156123,SANTIAGO DE CHOCORVOS,35,11,,,,SEN,,,,,-75.250830,,"2,700",,,-13.833080,F,C,CON,,,,,,
109009,M,000426,SANTIAGO ANTUNEZ DE MAYOLO,14,13,,,,SEN,,,,,-77.524860,,"3,079",,,-9.516530,F,C,CON,,,,,,
104065,M,152401,SANTA RITA DE CASTILLA,14,16,,,,SEN,,,,,-74.380600,,104,,,-4.592200,F,C,CON,,,,,,
114047,M,000823,SANTA ROSA,02,11,,,,SEN,,,,,-70.792780,,"3,957",,,-14.617800,F,C,CON,,,,,,
111011,M,000523,SANTA ROSA DE OCOPA,08,16,,,,SEN,,,,,-75.283610,,"3,565",,,-11.866940,C,C,CON,,,,,,
240108,H,240108,SANTA ROSA,05,06,,,,SEN,,,,,-69.953500,,63,,,-4.224200,F,C,CON,,,,,,
114089,M,157402,SANTA ROSA,02,15,,,,SEN,,,,,-70.783610,,"3,956",,,-14.616940,C,C,CON,,,,,,
104010,M,150209,SANTA ROSA,05,15,,,,SEN,,,,,-69.956290,,62,,,-4.226360,F,C,CON,,,,,,
112117,M,155505,SANTA ROSA,08,15,,,,SEN,,,,,-74.400280,,"3,995",,,-12.633610,C,C,CON,,,,,,
202701,H,202702,SANTO DOMINGO,24,05,,,,SEN,,,,,-77.028230,,620,,,-11.370090,F,C,CON,,,,,,
113069,M,151505,SANTAROSA LLIHUA,35,15,,,,SEN,,,,,-74.983610,,"4,267",,,-13.750280,C,C,CON,,,,,,
200426,H,200427,REPRESA LOS EJIDOS,05,06,,,,SEN,,,,,-80.616940,,25,,,-5.166940,C,C,CON,,,,,,
112123,M,155513,RANRA,08,15,,,,SEN,,,,,-74.733610,,"2,525",,,-12.333610,C,C,CON,,,,,,
200320,H,200322,RESERV POECHOS(VOL),04,06,,,,SEN,,,,,-80.683610,,333,,,-4.516940,C,C,CON,,,,,,
250101,H,250101,REQUENA,11,06,,,,SEN,,,,,-73.840000,,96,,,-5.041100,F,C,CON,,,,,,
221804,H,221804,BIAVO,02,05,,,,SEN,,,,,-76.477780,,263,,,-7.254970,F,C,CON,,,,,,
105095,M,000280,REQUENA,11,11,,,,SEN,,,,,-73.836120,,109,,,-5.043080,F,C,CON,,,,,,
240109,H,240109,SANTA CRUZ,02,06,,,,SEN,,,,,-73.154110,,95,,,-3.517250,F,C,CON,,,,,,
200407,H,200408,CORRAL DEL MEDIO,05,06,,,,SEN,,,,,-79.900280,,183,,,-5.183610,C,C,CON,,,,,,
105005,M,150301,CORRAL DEL MEDIO,05,15,,,,SEN,,,,,-79.883610,,221,,,-5.183610,C,C,CON,,,,,,
112132,M,156108,CATAHUASI,31,15,,,,SEN,,,,,-75.883610,,"1,365",,,-12.800280,C,C,CON,,,,,,
111094,M,155228,SAN PEDRO DE CHUCLU,08,15,,,,SEN,,,,,-75.500280,,"3,380",,,-11.750280,C,C,CON,,,,,,
113023,M,000666,SAN MIGUEL,10,16,,,,SEN,,,,,-73.983610,,"2,720",,,-13.016940,C,C,CON,,,,,,
105050,M,152222,SAN RAFAEL,13,15,,,,SEN,,,,,-78.366940,,320,,,-5.066940,C,C,CON,,,,,,
110025,M,000552,SAN RAFAEL,07,11,,,,SEN,,,,,-76.176580,,"2,699",,,-10.329260,F,C,CON,,,,,,
111041,M,000576,SAN PEDRO DE SAn,08,16,,,,SEN,,,,,-75.250280,,"3,339",,,-11.950280,C,C,CON,,,,,,
115063,M,152000,RINCON DE LA CRUZ,05,15,,,,SEN,,,,,-69.800280,,"3,835",,,-15.983610,C,C,CON,,,,,,
113061,M,000857,SAN PEDRO DE HUACARPANA,33,11,,,,SEN,,,,,-75.646400,,"3,794",,,-13.047900,F,C,CON,,,,,,
103052,M,000176,SAN ROQUE,05,12,,,,SEN,,,,,-73.293330,,106,,,-3.786670,F,C,CON,,,,,,
114076,M,157211,SAN PEDRO DE CECCHA,37,15,,,,SEN,,,,,-74.100280,,"3,100",,,-14.766940,C,C,CON,,,,,,
113096,M,156205,SAN PEDRO DE CACHI,08,15,,,,SEN,,,,,-74.358700,,"2,990",,,-13.065300,C,C,CON,,,,,,
200415,H,200416,SAN PEDRO,05,05,,,,SEN,,,,,-80.016240,,236,,,-5.079600,F,C,CON,,,,,,
106091,M,153307,SAN PABLO,03,11,,,,SEN,,,,,-76.576240,,270,,,-6.809550,F,C,CON,,,,,,
107036,M,000319,SAN PABLO,09,11,,,,SEN,,,,,-78.830830,,"2,325",,,-7.117750,F,C,CON,,,,,,
111118,M,155453,SAN JOSE DE PALLANGA,08,15,,,,SEN,,,,,-76.450280,,"4,633",,,-11.150280,C,C,CON,,,,,,
113083,M,156115,SAN PEDRO DE HUACARPANA,33,15,,,,SEN,,,,,-75.650280,,"3,763",,,-13.050280,C,C,CON,,,,,,
112042,M,000614,SANTA CLARA,26,11,,,,SEN,,,,,-76.883610,,436,,,-12.033610,C,C,CON,,,,,,
103013,M,150206,SANTA CRUZ,02,15,,,,SEN,,,,,-73.152600,,95,,,-3.516900,F,C,CON,,,,,,
111081,M,155202,SANTA CRUZ,24,15,,,,SEN,,,,,-76.634870,,"3,583",,,-11.198270,F,C,CON,,,,,,
106056,M,000351,SANTA CRUZ,07,11,,,,SEN,,,,,-78.947610,,"2,002",,,-6.616570,F,C,CON,,,,,,
240110,H,260101,SANTA CLOTILDE,02,06,,,,SEN,,,,,-73.679000,,113,,,-2.487000,F,C,CON,,,,,,
111032,M,000561,SAN RAMON,05,11,,,,SEN,,,,,-75.333610,,800,,,-11.116940,C,C,CON,,,,,,
102009,M,000177,SANTA CLOTILDE,02,11,,,,SEN,,,,,-73.679190,,118,,,-2.487570,F,C,CON,,,,,,
106038,M,000308,SAN MIGUEL,09,11,,,,SEN,,,,,-78.853080,,"2,666",,,-6.996840,F,C,CON,,,,,,
106073,M,153200,SANTA CATALINA DE PULAN,07,15,,,,SEN,,,,,-78.916940,,"1,900",,,-6.733610,C,C,CON,,,,,,
112083,M,000477,SANTA ANA,08,13,,,,SEN,,,,,-75.221580,,"3,293",,,-12.009550,F,C,CON,,,,,,
113004,M,000515,SANTA ANA,34,11,,,,SEN,,,,,-75.133610,,"4,539",,,-13.033610,C,C,CON,,,,,,
108012,M,000433,SANTA,14,11,,,,SEN,,,,,-78.616940,,30,,,-8.983610,C,C,CON,,,,,,
115013,M,000740,SANCOS,38,11,,,,SEN,,,,,-73.950280,,"2,721",,,-15.066940,C,C,CON,,,,,,
220106,H,220106,SAN ROQUE,14,06,,,,SEN,,,,,-74.650280,,120,,,-4.500280,C,C,CON,,,,,,
102003,M,151401,SANTA CLOTILDE,02,15,,,,SEN,,,,,-73.700280,,117,,,-2.466940,P,C,CON,,,,,,
113082,M,156114,SAN JUAN DE CASTROVIRREYNA,33,11,,,,SEN,,,,,-75.627580,,"1,856",,,-13.211980,F,C,CON,,,,,,
115009,M,000729,SAN JUAN DE MARCONA,00,11,,,,SEN,,,,,-75.183610,,30,,,-15.366940,C,C,CON,,,,,,
104030,M,152135,SAN JUAN DE LOS ALISOS,04,15,,,,SEN,,,,,-79.533610,,"2,150",,,-4.966940,C,C,CON,,,,,,
112137,M,156116,SAN JUAN DE JARPA,08,15,,,,SEN,,,,,-75.416940,,"3,920",,,-12.033610,C,C,CON,,,,,,
111008,M,000520,SAN JUAN DE PAMPA,08,16,,,,SEN,,,,,-75.366940,,"3,340",,,-11.833610,C,C,CON,,,,,,
113070,M,151506,SAN JUAN DE HUIRPACANCHA,35,15,,,,SEN,,,,,-75.233610,,"3,650",,,-13.950280,C,C,CON,,,,,,
107071,M,153269,SAN JUAN,09,15,,,,SEN,,,,,-78.483610,,"2,234",,,-7.300280,C,C,CON,,,,,,
115059,M,140701,SAN JUAN DE MARCONA-CORPAC,00,14,,,,COR,,,,,-75.138330,,30,,,-15.350110,P,C,CON,,,,,,
107005,M,000369,SAN JUAN,09,11,,,,SEN,,,,,-78.491060,,"2,253",,,-7.297560,F,C,CON,,,,,,
105051,M,152227,SAN JOSE DEL ALTO MAYO,01,15,,,,SEN,,,,,-77.283610,,"1,316",,,-5.683610,C,C,CON,,,,,,
105094,M,153281,SAN JOSE DEL ALTO,08,15,,,,SEN,,,,,-79.050280,,"2,003",,,-5.383610,C,C,CON,,,,,,
112154,M,000654,QUEBRADA YANATILE,03,11,,,,SEN,,,,,-72.278500,,"1,183",,,-12.678800,F,C,CON,,,,,,
201004,H,201005,SAN LUIS,08,06,,,,SEN,,,,,-79.733610,,6,,,-7.050280,C,C,CON,,,,,,
105063,M,000247,SAN MIGUEL,05,13,,,,SEN,,,,,-80.684360,,24,,,-5.246200,F,C,CON,,,,,,
202905,H,202905,SAN MATEO,26,05,,,,SEN,,,,,-76.301110,,"3,156",,,-11.760120,F,C,CON,,,,,,
115124,M,157452,CHAMPICANCHI,03,15,,,,SEN,,,,,-70.633610,,"4,348",,,-15.466940,C,C,CON,,,,,,
116016,M,000836,CHARACATO,45,12,,,,SEN,,,,,-71.483610,,"2,483",,,-16.450280,C,C,CON,,,,,,
115069,M,152167,CHALLPO,09,15,,,,SEN,,,,,-71.766940,,"4,600",,,-15.266940,C,C,CON,,,,,,
211703,H,211705,CHALLAPALCA,09,05,,,,SEN,,,,,-69.800280,,"4,616",,,-17.366940,P,C,CON,,,,,,
111074,M,155119,CHALILLA,27,15,,,,SEN,,,,,-76.333610,,"3,975",,,-11.933610,C,C,CON,,,,,,
106117,M,153330,CARRIZAL,01,15,,,,SEN,,,,,-76.900280,,"1,718",,,-6.266940,C,C,CON,,,,,,
106022,M,000395,CHANCAY BAnO,07,11,,,,SEN,,,,,-78.867220,,"1,638",,,-6.575000,F,C,CON,,,,,,
105104,M,000229,CHIRIACO,07,11,,,,SEN,,,,,-78.288060,,323,,,-5.161440,F,C,CON,,,,,,
107045,M,000337,CHEPEN,09,11,,,,SEN,,,,,-79.433610,,114,,,-7.233610,C,C,CON,,,,,,
114037,M,000770,CHECTUYOC,03,11,,,,SEN,,,,,-71.200280,,"3,830",,,-14.333610,C,C,CON,,,,,,
106101,M,153319,CHAZUTA,06,11,,,,SEN,,,,,-76.131510,,203,,,-6.571180,F,C,CON,,,,,,
110090,M,155289,CHANCHOS BAJOS SUR,05,15,,,,SEN,,,,,-75.850280,,"4,200",,,-10.850280,C,C,CON,,,,,,
114027,M,000742,CHAVIn,38,11,,,,SEN,,,,,-73.833610,,"3,207",,,-14.983610,C,C,CON,,,,,,
107076,M,153274,CHICDEN,10,15,,,,SEN,,,,,-78.366940,,"3,300",,,-7.466940,C,C,CON,,,,,,
109050,M,154115,CHAVIN,13,15,,,,SEN,,,,,-77.177860,,"3,250",,,-9.592120,C,C,CON,,,,,,
109019,M,000445,CHAVIN,13,11,,,,SEN,,,,,-77.175260,,"3,140",,,-9.585980,F,C,CON,,,,,,
111059,M,151206,CHAUTE,26,15,,,,SEN,,,,,-76.504440,,"2,215",,,-11.935000,C,C,CON,,,,,,
112094,M,155441,CHAUCHA,08,15,,,,SEN,,,,,-75.633610,,"4,560",,,-12.216940,C,C,CON,,,,,,
204710,H,204711,CHARCANI,45,05,,,,SEN,,,,,-71.494900,,"2,659",,,-16.310900,F,C,CON,,,,,,
204613,H,204614,CHARACTA,44,05,,,,SEN,,,,,-72.516940,,977,,,-16.533610,C,C,CON,,,,,,
203904,H,203904,CHAVIn,37,05,,,,SEN,,,,,-74.633610,,27,,,-15.633610,C,C,CON,,,,,,
204612,H,204612,DIQUE LOS ESPANOLES,44,06,,,,SEN,,,,,-71.033610,,"4,410",,,-15.766940,C,C,CON,,,,,,
115020,M,000750,CHUQUIBAMBA,44,11,,,,SEN,,,,,-72.650650,,"2,859",,,-15.846020,F,C,CON,,,,,,
114035,M,000764,CHUQUIBAMBILLA,02,12,,,,SEN,,,,,-70.728500,,"3,918",,,-14.787900,F,C,CON,,,,,,
114061,M,156241,CHUQUIBAMBILLA,09,15,,,,SEN,,,,,-72.700280,,"3,248",,,-14.100280,C,C,CON,,,,,,
201702,H,201702,CHUQUICARA,14,06,,,,SEN,,,,,-78.250280,,"1,040",,,-8.666940,C,C,CON,,,,,,
112118,M,155506,CHURCAMPA,08,15,,,,SEN,,,,,-74.383610,,"3,360",,,-12.733610,C,C,CON,,,,,,
113097,M,156206,CHUSCHI,10,15,,,,SEN,,,,,-74.350280,,"3,160",,,-13.583610,C,C,CON,,,,,,
205203,H,205203,CHUSCHUCO,50,05,,,,SEN,,,,,-70.016940,,"2,129",,,-17.866940,P,C,CON,,,,,,
105105,M,000231,CHUSIS,05,11,,,,SEN,,,,,-80.812750,,8,,,-5.527560,F,C,CON,,,,,,
200904,H,200904,DESAGUADERO,55,06,,,,SEN,,,,,-79.700280,,72,,,-6.500280,C,C,CON,,,,,,
221807,H,221808,DESAGUADERO SAUCE,07,05,,,,SEN,,,,,-76.250280,,786,,,-6.716940,C,C,CON,,,,,,
110018,M,000538,CHIQUIAN,21,11,,,,SEN,,,,,-77.159490,,"3,414",,,-10.147630,F,C,CON,,,,,,
112151,M,156300,ECHARATE,03,15,,,,SEN,,,,,-72.666940,,"1,014",,,-12.783610,C,C,CON,,,,,,
103034,M,000128,EL CAUCHO,01,11,,,,SEN,,,,,-80.266940,,438,,,-3.816940,C,C,CON,,,,,,
114007,M,000699,EL CARMEN,36,11,,,,SEN,,,,,-75.233610,,570,,,-14.466940,C,C,CON,,,,,,
205007,H,205007,EL CAIRO,48,06,,,,SEN,,,,,-70.514890,,"1,168",,,-17.474780,C,C,CON,,,,,,
105027,M,152131,EL ARENAL,10,15,,,,SEN,,,,,-79.300280,,"1,155",,,-5.933610,C,C,CON,,,,,,
202807,H,202807,DESEMBOCADURA CH-1,25,06,,,,SEN,,,,,-77.137360,,4,,,-11.941350,C,C,CON,,,,,,
220811,H,220812,EJE DE PRESA,08,06,,,,SEN,,,,,-79.250280,,"1,764",,,-5.383610,C,C,CON,,,,,,
203006,H,203006,DESEMBOCADURA L-1,27,06,,,,SEN,,,,,-76.900270,,6,,,-12.269850,C,C,CON,,,,,,
112073,M,000716,ECHARATE,03,11,,,,SEN,,,,,-72.583610,,"3,279",,,-12.950280,C,C,CON,,,,,,
202702,H,202703,DREN JECUAN,24,06,,,,SEN,,,,,-77.283610,,150,,,-11.466940,C,C,CON,,,,,,
111025,M,000546,DONOSO,24,12,,,,SEN,,,,,-77.235670,,127,,,-11.521000,P,C,CON,,,,,,
230701,H,230701,DIQUE ORCOCOCHA,34,05,,,,SEN,,,,,-75.200280,,"4,552",,,-13.266940,C,C,CON,,,,,,
113106,M,156220,CHUNGUI,10,15,,,,SEN,,,,,-73.616940,,"3,645",,,-13.216940,C,C,CON,,,,,,
114097,M,157419,ANANEA,02,15,,,,SEN,,,,,-69.534250,,"4,660",,,-14.678440,C,C,CON,,,,,,
114024,M,000737,ANDAMARCA,10,11,,,,SEN,,,,,-73.966940,,"3,509",,,-14.383610,C,C,CON,,,,,,
110057,M,155201,ANDAJES,23,15,,,,SEN,,,,,-76.900000,,"2,707",,,-10.783330,F,C,CON,,,,,,
113025,M,000669,ANDAHUAYLAS,10,11,,,,SEN,,,,,-73.366790,,"2,981",,,-13.648630,F,C,CON,,,,,,
111019,M,000535,ANDAHUASI,23,12,,,,SEN,,,,,-77.233610,,770,,,-11.133610,C,C,CON,,,,,,
115085,M,157310,ANDAHUA,44,11,,,,SEN,,,,,-72.355100,,"3,562",,,-15.500900,F,C,CON,,,,,,
200322,H,200324,ALAMOR,04,06,,,,SEN,,,,,-80.399150,,127,,,-4.474010,F,C,CON,,,,,,
113108,M,156222,ANDARAPA,10,15,,,,SEN,,,,,-73.366940,,"2,819",,,-13.516940,C,C,CON,,,,,,
110052,M,155106,ACO,21,15,,,,SEN,,,,,-77.233610,,"2,490",,,-10.500280,C,C,CON,,,,,,
110102,M,155425,ALCACOCHA,08,15,,,,SEN,,,,,-76.333610,,"4,346",,,-10.583610,C,C,CON,,,,,,
111007,M,000519,ACOPAMPA,08,16,,,,SEN,,,,,-75.383610,,"3,355",,,-11.816940,C,C,CON,,,,,,
111035,M,000565,ACOPALCA,08,16,,,,SEN,,,,,-75.100280,,"3,929",,,-11.983610,C,C,CON,,,,,,
113038,M,000687,ACOMAYO,09,11,,,,SEN,,,,,-71.683880,,"3,212",,,-13.921610,F,C,CON,,,,,,
112051,M,000625,ACOSTAMBO,08,11,,,,SEN,,,,,-75.057250,,"3,603",,,-12.360790,F,C,CON,,,,,,
112067,M,000659,ACOBAMBA,08,11,,,,SEN,,,,,-74.561600,,"3,399",,,-12.843610,F,C,CON,,,,,,
112103,M,155489,ACOSTAMBO,08,15,,,,SEN,,,,,-75.050280,,"3,490",,,-12.366940,C,C,CON,,,,,,
113015,M,000646,ACNOCOCHA,10,11,,,,SEN,,,,,-75.083610,,"4,520",,,-13.216940,C,C,CON,,,,,,
109078,M,109078,CAYHUAYNA,02,17,,,,SEN,,,,,-75.716670,,"2,370",,,-9.951940,C,A,DAV,,,,,,
205011,H,205011,ACEQUIA AGUA DULCE,49,06,,,,SEN,,,,,-70.650280,,170,,,-18.066940,C,C,CON,,,,,,
113111,M,156234,ABANCAY,09,15,,,,SEN,,,,,-72.883610,,"2,377",,,-13.633610,C,C,CON,,,,,,
100001,M,000605,ABANCAY,09,13,,,,SEN,,,,,-72.870560,,"2,776",,,-13.608330,C,C,CON,,,,,,
112138,M,156118,ACOBAMBILLA,08,15,,,,SEN,,,,,-75.316940,,"3,935",,,-12.666940,C,C,CON,,,,,,
108032,M,000470,AGUAS CALIENTES,02,11,,,,SEN,,,,,-74.716940,,200,,,-8.816940,C,C,CON,,,,,,
113035,M,000684,ANTA ANCACHURO,03,11,,,,SEN,,,,,-72.218760,,"3,324",,,-13.472420,F,C,CON,,,,,,
104044,M,152153,ALAMOR,04,15,,,,SEN,,,,,-80.397900,,124,,,-4.477490,F,C,CON,,,,,,
108053,M,154202,AJI,07,15,,,,SEN,,,,,-76.816940,,"2,240",,,-8.300280,C,C,CON,,,,,,
109016,M,000440,AIJA,19,11,,,,SEN,,,,,-77.606740,,"3,486",,,-9.781650,F,C,CON,,,,,,
108058,M,154308,AGUAYTIA,01,15,,,,SEN,,,,,-75.514200,,300,,,-9.029600,C,C,CON,,,,,,
205201,H,205201,AGUAS CALIENTES,50,06,,,,SEN,,,,,-70.116940,,"1,425",,,-17.850280,C,C,CON,,,,,,
106092,M,003308,ALAO,03,11,,,,SEN,,,,,-76.738060,,420,,,-6.516990,F,C,CON,,,,,,
204704,H,204704,AGUADA BLANCA,45,06,,,,SEN,,,,,-71.333610,,"3,796",,,-16.250280,C,C,CON,,,,,,
116001,M,000797,AGUADA BLANCA,45,11,,,,SEN,,,,,-71.344720,,"3,765",,,-16.241670,C,C,CON,,,,,,
106118,M,153346,AGUA BLANCA,03,15,,,,SEN,,,,,-76.716940,,360,,,-6.733610,C,C,CON,,,,,,
105008,M,150701,AGUA AZUL,08,15,,,,SEN,,,,,-79.033610,,"1,752",,,-5.583610,C,C,CON,,,,,,
112078,M,140500,AEROPUERTO INTERNACIONAL LIMA,25,14,,,,COR,,,,,-77.110910,,13,,,-12.024240,P,C,CON,,,,,,
115042,M,000796,ACOYPAMPA,00,11,,,,SEN,,,,,-72.766940,,"3,950",,,-15.733610,C,C,CON,,,,,,
108028,M,000462,AGUAYTIA,01,11,,,,SEN,,,,,-75.506240,,316,,,-9.042250,F,C,CON,,,,,,
112020,M,000583,AZA,08,16,,,,SEN,,,,,-75.200280,,"3,465",,,-12.016940,C,C,CON,,,,,,
202903,H,202903,AUTISHA,26,06,,,,SEN,,,,,-76.606590,,"2,152",,,-11.735230,F,C,CON,,,,,,
221816,H,221818,AVISADO,01,06,,,,SEN,,,,,-77.150280,,939,,,-5.750280,C,C,CON,,,,,,
104058,M,000237,AYABACA,04,12,,,,SEN,,,,,-79.710770,,"2,648",,,-4.637760,F,C,CON,,,,,,
200319,H,200321,AYABACA,04,06,,,,SEN,,,,,-79.750280,,"2,663",,,-4.666940,C,C,CON,,,,,,
113065,M,140654,AYACUCHO,08,14,,,,COR,,,,,-74.203890,,"2,761",,,-13.152870,P,C,CON,,,,,,
115127,M,157326,AYAHUASI (PULHUAY),43,15,,,,SEN,,,,,-72.753060,,"3,370",,,-15.136110,C,C,CON,,,,,,
203808,H,203808,EL  MOLINO,36,05,,,,SEN,,,,,-74.966940,,540,,,-14.833610,C,C,CON,,,,,,
115089,M,157314,CHOCO,44,11,,,,SEN,,,,,-72.129600,,"2,432",,,-15.577100,F,C,CON,,,,,,
112091,M,155267,CHUPACA,05,15,,,,SEN,,,,,-75.983610,,"4,270",,,-10.800280,C,C,CON,,,,,,
112005,M,000493,CHORRILLOS,26,11,,,,SEN,,,,,-77.033580,,37,,,-12.166980,C,C,CON,,,,,,
220303,H,220303,CHONTAS,11,06,,,,SEN,,,,,-78.383610,,"3,371",,,-6.533610,C,C,CON,,,,,,
105065,M,000250,CHONTALI,10,11,,,,SEN,,,,,-79.090000,,"1,627",,,-5.643890,F,C,CON,,,,,,
111060,M,151209,CHOSICA,26,15,,,,SEN,,,,,-76.689750,,867,,,-11.929860,F,C,CON,,,,,,
112048,M,000622,CHONGOS BAJO,08,16,,,,SEN,,,,,-75.250280,,"3,188",,,-12.116940,C,C,CON,,,,,,
201209,H,201209,CHERREPE,09,06,,,,SEN,,,,,-79.566940,,34,,,-7.166940,C,C,CON,,,,,,
202302,H,202302,BALCON DE JUDAS,20,06,,,,SEN,,,,,-77.783610,,49,,,-10.600280,C,C,CON,,,,,,
204610,H,204610,AYO,44,05,,,,SEN,,,,,-72.233610,,"1,950",,,-15.700280,C,C,CON,,,,,,
104067,M,152406,BAGAZAN,11,16,,,,SEN,,,,,-73.532100,,100,,,-4.724000,F,C,CON,,,,,,
210102,H,210102,PUENTE CARRETERA AZANGARO,02,05,,,,SEN,,,,,-70.189360,,"3,860",,,-14.919750,F,C,CON,,,,,,
114099,M,157430,AZANGARO,02,15,,,,SEN,,,,,-70.183610,,"3,928",,,-14.916940,C,C,CON,,,,,,
114041,M,000781,AZANGARO,02,11,,,,SEN,,,,,-70.190460,,"3,857",,,-14.917200,F,C,CON,,,,,,
107028,M,000304,AUGUSTO WEBERBAUER,12,13,,,,SEN,,,,,-78.493090,,"2,673",,,-7.167500,F,C,CON,,,,,,
201706,H,201706,BALSA,14,06,,,,SEN,,,,,-77.816940,,"2,250",,,-8.866940,C,C,CON,,,,,,
116014,M,000833,APLAO,44,11,,,,SEN,,,,,-72.492260,,618,,,-16.072880,F,C,CON,,,,,,
111077,M,155122,AUTISHA,26,15,,,,SEN,,,,,-76.611030,,"2,220",,,-11.738150,F,C,CON,,,,,,
104052,M,152202,ARDILLA (SOLANA BAJA),04,15,,,,SEN,,,,,-80.433610,,120,,,-4.516940,C,C,CON,,,,,,
115035,M,000783,ARAPA,02,11,,,,SEN,,,,,-70.109000,,"3,837",,,-15.178600,F,C,CON,,,,,,
104025,M,152116,ARANZA,04,15,,,,SEN,,,,,-79.583610,,"2,001",,,-4.866940,C,C,CON,,,,,,
105075,M,000261,ARAMANGO,13,11,,,,SEN,,,,,-78.435530,,508,,,-5.419940,F,C,CON,,,,,,
116034,M,140801,AREQUIPA,45,14,,,,COR,,,,,-71.566060,,"2,545",,,-16.343780,P,C,CON,,,,,,
111065,M,154417,AQUIA,23,15,,,,SEN,,,,,-77.133610,,"1,949",,,-11.083610,C,C,CON,,,,,,
101001,M,150102,ARICA,02,15,,,,SEN,,,,,-75.200280,,149,,,-1.600280,C,C,CON,,,,,,
115056,M,000886,ANTIPAMPILLA,03,11,,,,SEN,,,,,-70.283610,,"3,834",,,-15.483610,C,C,CON,,,,,,
112124,M,156100,ANTIOQUIA,27,16,,,,SEN,,,,,-76.513590,,"1,516",,,-12.077730,F,C,CON,,,,,,
114091,M,157406,ANTAUTA,02,15,,,,SEN,,,,,-70.300280,,"4,193",,,-14.300280,C,C,CON,,,,,,
204611,H,204611,ANTASALLA,44,06,,,,SEN,,,,,-71.066940,,"4,439",,,-15.733610,C,C,CON,,,,,,
203003,H,203003,ANTAPUCRO,27,05,,,,SEN,,,,,-76.624370,,"1,026",,,-12.031400,F,C,CON,,,,,,
114029,M,000748,ANTABAMBA,09,11,,,,SEN,,,,,-72.883610,,"3,817",,,-14.366940,C,C,CON,,,,,,
111057,M,151204,ARAHUAY,25,15,,,,SEN,,,,,-76.670340,,"2,504",,,-11.620910,F,C,CON,,,,,,
110033,M,000569,ATACOCHA,07,11,,,,SEN,,,,,-76.216940,,"4,149",,,-10.566940,C,C,CON,,,,,,
116025,M,000873,CARUMAS,46,11,,,,SEN,,,,,-70.695400,,"3,055",,,-16.811500,F,C,CON,,,,,,
108054,M,154203,AUCAYACU,11,15,,,,SEN,,,,,-76.033610,,560,,,-8.933610,C,C,CON,,,,,,
108033,M,000474,AUCAYACU,11,11,,,,SEN,,,,,-76.111710,,586,,,-8.929870,F,C,CON,,,,,,
